time,tau_ref_traj,t_ld ,q_gear_meas,dq_meas,q_spring_meas,tau_sensor,rt_current,tau_esti,tau_mod
2.78868,2.17273,-0.000254011,0.099517,0.0255024,-0.00738228,2.32664,4.81176,-0.000254011,2.11977
2.80895,2.17952,-0.000271164,0.0998046,0.0245437,-0.00728641,2.17092,4.83529,-0.000271164,2.12588
2.81859,2.19662,-0.000314372,0.100284,0.0223386,-0.00709466,2.07474,7.01176,-0.000314372,2.13605
2.83891,2.20326,-0.000331173,0.100572,0.0447731,-0.00709466,1.83658,5.03529,-0.000331173,2.14216
2.84984,2.22119,-0.000376457,0.101434,0.040267,-0.00719053,1.89612,4.04706,-0.000376457,2.16047
2.87057,2.22831,-0.000394467,0.10201,0.0646189,-0.00728641,2.05642,5.62353,-0.000394467,2.17268
2.88072,2.24583,-0.000438721,0.103256,0.0680704,-0.00757403,2.2442,5.04706,-0.000438721,2.19914
2.90081,2.25251,-0.000455609,0.103927,0.0764114,-0.0076699,2.35412,4.75294,-0.000455609,2.21338
2.91197,2.27042,-0.000500866,0.105269,0.057716,-0.0076699,2.35412,4.85882,-0.000500866,2.24186
2.93266,2.27728,-0.000518201,0.105845,0.0451566,-0.00747816,2.35412,5.22353,-0.000518201,2.25406
2.94379,2.29586,-0.000565131,0.107091,0.0849442,-0.00709466,2.19382,5.89412,-0.000565131,2.2805
2.96479,2.31254,-0.000607285,0.10805,0.0882998,-0.00719053,2.04726,6.18824,-0.000607285,2.30084
2.97403,2.3199,-0.000625897,0.109776,0.102777,-0.00719053,2.29,5.64706,-0.000625897,2.33744
2.99399,2.33573,-0.000665895,0.110542,0.0981748,-0.00728641,2.35412,5.63529,-0.000665895,2.35371
3.00256,2.34288,-0.000683946,0.11246,0.0994211,-0.00738228,2.35412,4.16471,-0.000683946,2.39437
3.02239,2.34925,-0.000700038,0.113323,0.0965449,-0.00738228,2.35412,5.4,-0.000700038,2.41266
