time,tau_ref_traj,t_ld ,q_gear_meas,dq_meas,q_spring_meas,tau_sensor,rt_current,current_lpf,tau_mod
17.3087,9.98545,0,0.538907,0.0341311,-0.0188871,10.6531,14.4235,0,9.57853
17.3177,9.98629,0,0.53929,0.0540728,-0.0188871,10.6027,12.9529,0,9.58468
17.3271,9.98702,0,0.539769,0.0449648,-0.0188871,10.589,14.7059,0,9.59235
17.3363,9.98791,0,0.540249,0.0468823,-0.0187913,10.5615,12.2941,0,9.60003
17.3452,9.98867,0,0.540632,0.0344187,-0.0187913,10.4882,14.1294,0,9.60617
17.354,9.98944,0,0.541016,0.0487039,-0.0187913,10.4607,11.8,0,9.6123
17.3626,9.99014,0,0.541399,0.0492791,-0.0187913,10.5065,11.6118,0,9.61844
17.3718,9.99083,0,0.541879,0.0517719,-0.0188871,10.5844,11.1294,0,9.6261
17.3806,9.99149,0,0.542262,0.0423762,-0.0188871,10.6302,10.1765,0,9.63223
17.3898,9.99214,0,0.542646,0.0415134,-0.0188871,10.6256,12.6588,0,9.63836
17.3986,9.99276,0,0.542933,0.0401711,-0.0188871,10.6302,12,0,9.64296
17.4065,9.99328,0,0.543221,0.0232015,-0.0188871,10.534,13.7647,0,9.64756
17.4145,9.99379,0,0.543413,0.0256942,-0.0187913,10.4378,13.0353,0,9.65062
17.4236,9.99434,0,0.5437,0.0385413,-0.0188871,10.4882,10.6235,0,9.65521
17.4325,9.99485,0,0.543988,0.0361444,-0.0188871,10.5477,13.5176,0,9.65981
17.4406,9.9953,0,0.544276,0.0332682,-0.0188871,10.6164,13.2824,0,9.6644
17.4505,9.9958,0,0.544563,0.0362403,-0.018983,10.708,13.7412,0,9.66899
17.4585,9.99622,0,0.544851,0.0259818,-0.018983,10.7538,14.4824,0,9.67359
17.4666,9.9966,0,0.545043,0.0203252,-0.018983,2.35412,14.1529,0,9.67665
17.4745,9.99696,0,0.545234,0.0253107,-0.018983,10.763,12.6941,0,9.67971
17.4827,9.9973,0,0.545426,0.0264612,-0.018983,10.7859,13.2,0,9.68277
17.4906,9.99762,0,0.545618,0.0373908,-0.0190789,10.8729,13.2706,0,9.68583
17.4985,9.99791,0,0.545905,0.026557,-0.0190789,10.8912,12.6118,0,9.69041
17.5065,9.99819,0,0.546097,0.0272282,-0.0191748,10.9279,11.1176,0,9.69347
17.5148,9.99845,0,0.546289,0.0237767,-0.0191748,10.905,11.3882,0,9.69653
17.5237,9.99872,0,0.546481,0.0201335,-0.0191748,10.8454,11.7765,0,9.69959
17.5315,9.99893,0,0.546672,0.0148604,-0.0190789,2.35412,12.5529,0,9.70265
17.5406,9.99913,0,0.546672,0.0110255,-0.0190789,10.589,13.7647,0,9.70265
17.5487,9.99933,0,0.546864,0.0225303,-0.018983,10.5294,11.4588,0,9.7057
17.5568,9.99948,0,0.547056,0.0246396,-0.018983,10.5981,11.2824,0,9.70876
17.5657,9.99963,0,0.547248,0.0216675,-0.0190789,10.6439,12.1647,0,9.71182
17.5739,9.99974,0,0.547344,0.0176408,-0.0190789,10.6577,12.9529,0,9.71334
17.5826,9.99984,0,0.547439,0.0136141,-0.0190789,10.6577,13.6471,0,9.71487
17.5906,9.99991,0,0.547535,0.0104502,-0.0190789,10.6348,14.0706,0,9.7164
17.5987,9.99996,0,0.547631,0.00920388,-0.0190789,10.5752,13.1059,0,9.71793
17.6067,9.99999,0,0.547631,0.00824515,-0.0190789,10.5798,13.4588,0,9.71793
17.6156,10,0,0.547727,0.0193665,-0.0190789,10.6851,11.8,0,9.71946
17.6236,9.99999,0,0.547919,0.0149563,-0.0191748,10.7951,11.2588,0,9.72251
17.6315,9.99995,0,0.547919,0.012176,-0.0191748,10.7905,10.7412,0,9.72251
17.6398,9.9999,0,0.547919,0.012176,-0.0191748,10.7676,9.68235,0,9.72251
17.6486,9.99982,0,0.547919,0.0116007,-0.0190789,10.7309,9.34118,0,9.72251
17.6565,9.99972,0,0.547919,0.00910801,-0.0190789,10.6989,9.49412,0,9.72251
17.6649,9.99961,0,0.547919,0.00843689,-0.0190789,10.6989,9.48235,0,9.72251
17.6737,9.99945,0,0.547919,0.00786165,-0.0190789,10.7172,9.55294,0,9.72251
17.6816,9.9993,0,0.547823,0.00786165,-0.0190789,10.7538,9.55294,0,9.72098
17.6895,9.99912,0,0.547823,0.00738228,-0.0190789,10.7676,9.50588,0,9.72098
17.6977,9.99892,0,0.547823,0.00690291,-0.0191748,10.8088,9.51765,0,9.72098
17.7055,9.9987,0,0.547823,0.00651942,-0.0191748,10.818,9.54118,0,9.72098
17.7135,9.99847,0,0.547823,0.00604005,-0.0191748,10.8409,9.52941,0,9.72098
17.7215,9.99821,0,0.547823,0.00604005,-0.0191748,10.8592,9.51765,0,9.72098
17.7297,9.99793,0,0.547823,0.00565655,-0.0191748,10.8821,9.51765,0,9.72098
17.7375,9.99764,0,0.547823,0.00536893,-0.0192706,10.8775,9.54118,0,9.72098
17.7455,9.99732,0,0.547919,0.00498544,-0.0192706,10.8775,9.55294,0,9.72251
17.7552,9.99698,0,0.547823,0.00469782,-0.0191748,10.8775,9.49412,0,9.72098
17.7636,9.99653,0,0.547823,0.00441019,-0.0192706,10.8729,9.51765,0,9.72098
17.7715,9.99615,0,0.547823,0.00441019,-0.0192706,10.85,9.51765,0,9.72098
17.7796,9.99575,0,0.547823,0.00412257,-0.0191748,10.8317,9.55294,0,9.72098
17.7878,9.99532,0,0.547823,0.00383495,-0.0191748,10.8271,9.52941,0,9.72098
17.7967,9.99483,0,0.547823,0.0036432,-0.0191748,10.7996,9.55294,0,9.72098
17.8055,9.99431,0,0.547823,0.00335558,-0.0191748,10.7859,9.52941,0,9.72098
17.8135,9.99382,0,0.547823,0.00316384,-0.0191748,10.7676,9.51765,0,9.72098
17.8216,9.99331,0,0.547823,0.00316384,-0.0191748,10.7584,9.51765,0,9.72098
17.8295,9.99279,0,0.547919,0.00297209,-0.0191748,10.7538,9.55294,0,9.72251
17.8375,9.99224,0,0.547823,0.00278034,-0.0191748,10.7584,9.51765,0,9.72098
17.8472,9.99168,0,0.547823,0.00258859,-0.0191748,10.763,9.51765,0,9.72098
17.8556,9.99094,0,0.547919,0.00239685,-0.0191748,10.7676,9.51765,0,9.72251
17.8635,9.99033,0,0.547823,0.00230097,-0.0191748,10.7722,9.50588,0,9.72098
17.8715,9.9897,0,0.547823,0.00230097,-0.0191748,10.7813,9.52941,0,9.72098
17.8799,9.98904,0,0.547823,0.00210922,-0.0191748,10.7859,9.55294,0,9.72098
17.8885,9.98829,0,0.547823,0.00201335,-0.0191748,10.7859,9.52941,0,9.72098
17.8965,9.9876,0,0.547823,0.00191748,-0.0191748,10.7859,9.55294,0,9.72098
17.9045,9.98689,0,0.547823,0.00172573,-0.0191748,10.8042,9.51765,0,9.72098
17.9131,9.98615,0,0.547823,0.00162985,-0.0191748,10.7951,9.49412,0,9.72098
17.9215,9.98531,0,0.547823,0.00162985,-0.0191748,10.8042,9.54118,0,9.72098
17.9295,9.98453,0,0.547919,0.00153398,-0.0191748,10.8134,9.52941,0,9.72251
17.9394,9.98374,0,0.547823,0.00143811,-0.0191748,10.818,9.54118,0,9.72098
17.9476,9.98271,0,0.547823,0.00134223,-0.0191748,10.818,9.55294,0,9.72098
17.9555,9.98188,0,0.547823,0.00124636,-0.0191748,10.8317,9.52941,0,9.72098
17.9635,9.98102,0,0.547823,0.00115049,-0.0191748,10.8271,9.54118,0,9.72098
17.9719,9.98013,0,0.547823,0.00115049,-0.0191748,10.8271,9.51765,0,9.72098
17.9805,9.97913,0,0.547823,0.00105461,-0.0192706,10.8225,9.55294,0,9.72098
17.9885,9.97821,0,0.547823,0.00105461,-0.0192706,10.8317,9.57647,0,9.72098
17.9965,9.97726,0,0.547823,0.000958738,-0.0191748,10.8271,9.54118,0,9.72098
18.0048,9.97629,0,0.547919,0.000862864,-0.0191748,10.8225,9.56471,0,9.72251
18.0126,9.97531,0,0.547823,0.000862864,-0.0191748,10.8225,9.55294,0,9.72098
18.0206,9.97432,0,0.547823,0.000862864,-0.0192706,10.8088,9.51765,0,9.72098
18.0285,9.9733,0,0.547919,0.00076699,-0.0191748,10.7996,9.55294,0,9.72251
18.0367,9.97224,0,0.547823,0.00076699,-0.0191748,10.7813,9.54118,0,9.72098
18.0445,9.9712,0,0.547823,0.000671117,-0.0191748,10.7813,9.55294,0,9.72098
18.0525,9.97012,0,0.547919,0.000671117,-0.0191748,10.7859,9.57647,0,9.72251
18.061,9.96902,0,0.547823,0.000671117,-0.0191748,10.7676,9.52941,0,9.72098
18.0696,9.96774,0,0.547919,0.000575243,-0.0191748,10.7584,9.52941,0,9.72251
18.0776,9.96661,0,0.547823,0.000575243,-0.0191748,10.7676,9.52941,0,9.72098
18.0855,9.96545,0,0.547823,0.000479369,-0.0191748,10.7584,9.55294,0,9.72098
18.0944,9.96414,0,0.547823,0.000479369,-0.0191748,10.763,9.54118,0,9.72098
18.1027,9.9629,0,0.547823,0.000479369,-0.0191748,10.7676,9.55294,0,9.72098
18.1105,9.96169,0,0.547919,0.000479369,-0.0191748,10.7722,9.52941,0,9.72251
18.1187,9.96044,0,0.547823,0.000383495,-0.0191748,10.7905,9.51765,0,9.72098
18.1268,9.95916,0,0.547823,0.000383495,-0.0191748,10.7996,9.54118,0,9.72098
18.1356,9.95772,0,0.547919,0.000383495,-0.0192706,10.7996,9.52941,0,9.72251
18.1435,9.95642,0,0.547823,0.000383495,-0.0192706,10.8225,9.52941,0,9.72098
18.1529,9.9551,0,0.547823,0.000383495,-0.0191748,10.8271,9.52941,0,9.72098
18.1616,9.9534,0,0.547823,0.000287621,-0.0191748,10.8409,9.54118,0,9.72098
18.1696,9.95204,0,0.547823,0.000287621,-0.0192706,10.8409,9.51765,0,9.72098
18.1775,9.95065,0,0.547823,0.000287621,-0.0192706,10.8317,9.55294,0,9.72098
18.1859,9.94923,0,0.547823,0.000287621,-0.0192706,10.8409,9.55294,0,9.72098
18.1945,9.94763,0,0.547823,0.000191748,-0.0192706,10.8363,9.51765,0,9.72098
18.2025,9.94618,0,0.547823,0.000191748,-0.0192706,10.8317,9.54118,0,9.72098
18.2105,9.94471,0,0.547823,0.000191748,-0.0191748,10.8363,9.51765,0,9.72098
18.2189,9.94317,0,0.547823,0.000191748,-0.0192706,10.818,9.55294,0,9.72098
18.2275,9.94151,0,0.547823,0.000191748,-0.0192706,10.818,9.51765,0,9.72098
18.2356,9.93998,0,0.547919,0.000191748,-0.0192706,10.8042,9.51765,0,9.72251
18.2439,9.93842,0,0.547823,0.000191748,-0.0192706,10.7951,9.51765,0,9.72098
18.2526,9.93663,0,0.547823,0.000191748,-0.0191748,10.7813,9.57647,0,9.72098
18.2606,9.93505,0,0.547823,9.58738e-05,-0.0191748,10.763,9.56471,0,9.72098
18.2685,9.93343,0,0.547919,9.58738e-05,-0.0192706,10.763,9.52941,0,9.72251
18.2769,9.93178,0,0.547919,9.58738e-05,-0.0192706,10.763,9.52941,0,9.72251
18.2857,9.92992,0,0.547823,9.58738e-05,-0.0191748,10.7676,9.55294,0,9.72098
18.2935,9.92826,0,0.547823,9.58738e-05,-0.0191748,10.7538,9.57647,0,9.72098
18.3015,9.92656,0,0.547823,9.58738e-05,-0.0191748,10.7767,9.55294,0,9.72098
18.3105,9.92465,0,0.547823,9.58738e-05,-0.0191748,10.7813,9.51765,0,9.72098
18.3185,9.92288,0,0.547823,9.58738e-05,-0.0191748,10.7951,9.50588,0,9.72098
18.3265,9.92113,0,0.547823,9.58738e-05,-0.0191748,10.8042,9.55294,0,9.72098
18.3344,9.91935,0,0.547823,9.58738e-05,-0.0191748,10.7996,9.55294,0,9.72098
18.3426,9.91752,0,0.547823,9.58738e-05,-0.0191748,10.7951,9.52941,0,9.72098
18.3505,9.91573,0,0.547823,9.58738e-05,-0.0192706,10.8134,9.52941,0,9.72098
18.3585,9.91389,0,0.547823,9.58738e-05,-0.0192706,10.818,9.57647,0,9.72098
18.3671,9.91203,0,0.547823,0,-0.0191748,10.8134,9.52941,0,9.72098
18.3756,9.90989,0,0.547823,0,-0.0192706,10.8134,9.51765,0,9.72098
18.3835,9.90801,0,0.547823,0,-0.0191748,10.818,9.55294,0,9.72098
18.3915,9.90609,0,0.547823,0,-0.0191748,10.8225,9.52941,0,9.72098
18.4006,9.90393,0,0.547823,0,-0.0192706,10.8271,9.57647,0,9.72098
18.4086,9.90193,0,0.547823,0,-0.0192706,10.8225,9.52941,0,9.72098
18.4166,9.89997,0,0.547823,0,-0.0192706,10.8225,9.52941,0,9.72098
18.4245,9.89796,0,0.547823,0,-0.0192706,10.8271,9.54118,0,9.72098
18.433,9.89586,0,0.547823,0,-0.0192706,10.8271,9.52941,0,9.72098
18.4416,9.89364,0,0.547823,0,-0.0192706,10.8225,9.55294,0,9.72098
18.4496,9.89158,0,0.547823,0,-0.0191748,10.8088,9.52941,0,9.72098
18.4575,9.8895,0,0.547823,0,-0.0192706,10.818,9.55294,0,9.72098
18.4657,9.88737,0,0.547823,0,-0.0191748,10.7996,9.52941,0,9.72098
18.4735,9.88527,0,0.547823,0,-0.0192706,10.7767,9.52941,0,9.72098
18.4816,9.88313,0,0.547823,0,-0.0192706,10.7859,9.55294,0,9.72098
18.4901,9.88097,0,0.547823,0,-0.0191748,10.7722,9.57647,0,9.72098
18.4986,9.87849,0,0.547823,0,-0.0191748,10.7676,9.55294,0,9.72098
18.5065,9.87631,0,0.547919,0,-0.0192706,10.7584,9.55294,0,9.72251
18.5145,9.87409,0,0.547823,0,-0.0191748,10.7538,9.54118,0,9.72098
18.524,9.87149,0,0.547823,0,-0.0191748,10.763,9.51765,0,9.72098
18.5326,9.869,0,0.547823,0,-0.0191748,10.7722,9.51765,0,9.72098
18.5405,9.86672,0,0.547823,0,-0.0192706,10.7767,9.50588,0,9.72098
18.5485,9.86442,0,0.547823,0,-0.0191748,10.7813,9.57647,0,9.72098
18.5568,9.86206,0,0.547823,0,-0.0191748,10.7951,9.54118,0,9.72098
18.5657,9.85944,0,0.547823,0,-0.0192706,10.8134,9.51765,0,9.72098
18.5737,9.85707,0,0.547823,0,-0.0192706,10.8271,9.56471,0,9.72098
18.5817,9.85469,0,0.547823,0,-0.0192706,10.8317,9.56471,0,9.72098
18.5907,9.85196,0,0.547823,0,-0.0192706,10.8317,9.56471,0,9.72098
18.5996,9.84925,0,0.547823,0,-0.0192706,10.8317,9.55294,0,9.72098
18.6076,9.8468,0,0.547823,0,-0.0192706,10.8317,9.55294,0,9.72098
18.6157,9.84431,0,0.547823,0,-0.0192706,10.8225,9.51765,0,9.72098
18.6247,9.84152,0,0.547823,0,-0.0192706,10.8271,9.52941,0,9.72098
18.6326,9.83901,0,0.547823,0,-0.0192706,10.8134,9.52941,0,9.72098
18.6406,9.83647,0,0.547823,0,-0.0192706,10.8088,9.52941,0,9.72098
18.6488,9.83389,0,0.547919,0,-0.0192706,10.8134,9.55294,0,9.72251
18.6576,9.83102,0,0.547823,0,-0.0191748,10.7996,9.54118,0,9.72098
18.6656,9.82841,0,0.547823,0,-0.0192706,10.7951,9.55294,0,9.72098
18.6736,9.82582,0,0.547823,0,-0.0192706,10.7996,9.52941,0,9.72098
18.6818,9.82316,0,0.547823,0,-0.0192706,10.7859,9.57647,0,9.72098
18.6907,9.82017,0,0.547823,0,-0.0192706,10.7859,9.57647,0,9.72098
18.6985,9.81752,0,0.547919,0,-0.0192706,10.7767,9.57647,0,9.72251
18.7069,9.81479,0,0.547823,0,-0.0191748,10.7859,9.52941,0,9.72098
18.7156,9.81176,0,0.547823,0,-0.0192706,10.7813,9.55294,0,9.72098
18.7235,9.80904,0,0.547823,0,-0.0191748,10.7676,9.55294,0,9.72098
18.7315,9.80628,0,0.547823,0,-0.0192706,10.7905,9.54118,0,9.72098
18.7398,9.80347,0,0.547823,0,-0.0191748,10.7859,9.51765,0,9.72098
18.7485,9.80036,0,0.547823,0,-0.0192706,10.7951,9.57647,0,9.72098
18.7565,9.79755,0,0.547823,0,-0.0192706,10.7951,9.56471,0,9.72098
18.7645,9.79471,0,0.547823,0,-0.0192706,10.7905,9.51765,0,9.72098
18.7726,9.79182,0,0.547823,0,-0.0192706,10.8042,9.51765,0,9.72098
18.7805,9.78898,0,0.547823,0,-0.0192706,10.7996,9.58823,0,9.72098
18.7885,9.78609,0,0.547823,0,-0.0192706,10.8042,9.55294,0,9.72098
18.7982,9.78317,0,0.547823,0,-0.0192706,10.8088,9.52941,0,9.72098
18.8067,9.77947,0,0.547823,0,-0.0192706,10.8134,9.52941,0,9.72098
18.8145,9.77654,0,0.547823,0,-0.0192706,10.8134,9.52941,0,9.72098
18.8225,9.77357,0,0.547823,0,-0.0192706,10.8088,9.55294,0,9.72098
18.8309,9.77052,0,0.547823,0,-0.0192706,10.818,9.52941,0,9.72098
18.8395,9.76717,0,0.547823,0,-0.0192706,10.8134,9.57647,0,9.72098
18.8475,9.76414,0,0.547823,-0.000479369,-0.0192706,10.7859,8.68235,0,9.72098
18.8555,9.76108,0,0.547823,-0.00354733,-0.0191748,2.35412,10.0824,0,9.72098
18.8646,9.75758,0,0.547823,-0.00373908,-0.0191748,10.7538,9.61176,0,9.72098
18.8725,9.75451,0,0.547823,-0.00373908,-0.0191748,10.7767,11.0353,0,9.72098
18.8805,9.7514,0,0.547823,-0.00354733,-0.0191748,10.7722,8.29412,0,9.72098
18.8885,9.74826,0,0.547727,-0.00450607,-0.0191748,10.7401,8.57647,0,9.71946
18.8966,9.74508,0,0.547727,-0.00441019,-0.0191748,10.763,10.6706,0,9.71946
18.9045,9.74192,0,0.547727,-0.00421845,-0.0191748,10.7676,10.3529,0,9.71946
18.9125,9.73873,0,0.547727,-0.00412257,-0.0191748,10.7676,11.0941,0,9.71946
18.9218,9.73504,0,0.547727,-0.00412257,-0.0192706,10.818,11.4471,0,9.71946
18.9306,9.73143,0,0.547727,-0.00325971,-0.0192706,10.8638,12.1529,0,9.71946
18.9395,9.7278,0,0.547727,-0.00124636,-0.0192706,10.8546,11.9412,0,9.71946
18.9475,9.72452,0,0.547823,0.000862864,-0.0192706,10.8912,12.0706,0,9.72098
18.9557,9.72114,0,0.547919,0.0040267,-0.0193665,10.905,12,0,9.72251
18.9645,9.71748,0,0.547919,0.00412257,-0.0193665,10.9096,12.1529,0,9.72251
18.9725,9.71413,0,0.547919,0.00536893,-0.0193665,10.9187,11.4706,0,9.72251
18.9811,9.71073,0,0.548015,0.00536893,-0.0193665,10.9187,11.2588,0,9.72404
18.9898,9.70693,0,0.548015,0.00479369,-0.0193665,10.8867,11.8588,0,9.72404
18.9985,9.70313,0,0.548015,0.00460194,-0.0192706,10.8546,12.1529,0,9.72404
19.0065,9.69972,0,0.548111,0.00853277,-0.0193665,10.8775,11.1294,0,9.72556
19.0149,9.69619,0,0.548111,0.00814927,-0.0192706,10.818,11.6118,0,9.72556
19.0236,9.69234,0,0.548206,0.00786165,-0.0192706,10.7538,10.1529,0,9.72709
19.0314,9.68889,0,0.548206,0.00738228,-0.0191748,10.6806,9.42353,0,9.72709
19.0399,9.68539,0,0.548111,0.00556068,-0.0191748,10.6302,9.49412,0,9.72556
19.0486,9.68138,0,0.548111,0.00508131,-0.0191748,10.6164,9.44706,0,9.72556
19.0565,9.67788,0,0.548206,0.00479369,-0.0191748,10.6256,9.25882,0,9.72709
19.0645,9.67432,0,0.548111,0.00479369,-0.0191748,10.6668,9.27059,0,9.72556
19.0729,9.67068,0,0.548111,0.00450607,-0.0191748,10.6851,9.28235,0,9.72556
19.0816,9.66664,0,0.548111,0.00421845,-0.0191748,10.7309,9.87059,0,9.72556
19.0895,9.66305,0,0.548111,0.00393083,-0.0192706,10.7722,8.08235,0,9.72556
19.0975,9.65941,0,0.548111,-0.00239685,-0.0191748,10.763,9.30588,0,9.72556
19.1058,9.65569,0,0.548015,-0.00325971,-0.0192706,10.7951,7.70588,0,9.72404
19.1147,9.6516,0,0.548015,-0.00306796,-0.0192706,10.8317,8.11765,0,9.72404
19.1227,9.6479,0,0.548015,-0.00306796,-0.0192706,10.8683,8.62353,0,9.72404
19.1306,9.64417,0,0.548015,-0.00297209,-0.0193665,10.8958,7.38824,0,9.72404
19.1388,9.6404,0,0.548015,-0.00258859,-0.0192706,10.8912,9.28235,0,9.72404
19.1476,9.6362,0,0.548015,-0.00258859,-0.0193665,10.8912,8.24706,0,9.72404
19.1567,9.63194,0,0.548015,-0.00268447,-0.0192706,10.8775,8.82353,0,9.72404
19.166,9.62752,0,0.548015,-0.00249272,-0.0192706,10.8683,9.8,0,9.72404
19.1747,9.62335,0,0.548015,-0.00230097,-0.0192706,10.8271,8.30588,0,9.72404
19.1837,9.61902,0,0.548015,-0.00230097,-0.0192706,10.8088,7.31765,0,9.72404
19.1916,9.61515,0,0.548015,-0.00210922,-0.0192706,10.7676,7.90588,0,9.72404
19.1997,9.61124,0,0.548015,-0.00210922,-0.0192706,10.7676,7.84706,0,9.72404
19.2087,9.60687,0,0.548015,-0.00201335,-0.0192706,10.7584,7.82353,0,9.72404
19.2167,9.60295,0,0.548015,-0.00191748,-0.0192706,10.7676,7.87059,0,9.72404
19.2251,9.5987,0,0.548015,-0.0018216,-0.0192706,10.7676,7.84706,0,9.72404
19.2339,9.59449,0,0.548015,-0.0018216,-0.0192706,10.7996,7.84706,0,9.72404
19.2427,9.59004,0,0.548015,-0.00172573,-0.0192706,10.818,7.83529,0,9.72404
19.2507,9.58603,0,0.548015,-0.00162985,-0.0192706,10.8271,7.83529,0,9.72404
19.2598,9.58145,0,0.548015,-0.00162985,-0.0192706,10.8454,8.2,0,9.72404
19.2687,9.57693,0,0.548015,-0.00153398,-0.0192706,10.85,9.01176,0,9.72404
19.2776,9.57233,0,0.548015,-0.00153398,-0.0192706,10.8546,9.41177,0,9.72404
19.2865,9.56794,0,0.548015,-0.00143811,-0.0192706,10.8363,8.32941,0,9.72404
19.2945,9.56362,0,0.548015,-0.00134223,-0.0192706,10.8225,7.96471,0,9.72404
19.3025,9.5595,0,0.548015,-0.00124636,-0.0192706,10.7859,7.56471,0,9.72404
19.3105,9.55535,0,0.547919,-0.00134223,-0.0192706,10.7447,7.67059,0,9.72251
19.3188,9.55112,0,0.547919,-0.00230097,-0.0192706,10.6897,7.15294,0,9.72251
19.3276,9.54641,0,0.547919,-0.00316384,-0.0191748,10.6622,8.47059,0,9.72251
19.3355,9.54224,0,0.547919,-0.00316384,-0.0191748,10.6577,8.45882,0,9.72251
19.3435,9.53801,0,0.547919,-0.00306796,-0.0191748,10.6851,9.05882,0,9.72251
19.3516,9.53371,0,0.547919,-0.00306796,-0.0191748,10.708,8.65882,0,9.72251
19.3596,9.52948,0,0.547919,-0.00287621,-0.0192706,10.7401,7.72941,0,9.72251
19.3675,9.5252,0,0.547823,-0.00278034,-0.0192706,10.7172,7.92941,0,9.72098
19.3771,9.5209,0,0.547823,-0.0040267,-0.0192706,10.7309,7.83529,0,9.72098
19.3858,9.51546,0,0.547823,-0.00441019,-0.0192706,2.35412,8.65882,0,9.72098
19.3945,9.51059,0,0.547727,-0.00690291,-0.0192706,10.7126,8.30588,0,9.71946
19.4025,9.50621,0,0.547631,-0.0139976,-0.0191748,10.6531,9,0,9.71793
19.4109,9.50171,0,0.547535,-0.0191748,-0.0191748,10.5844,9.83529,0,9.7164
19.4195,9.49685,0,0.547344,-0.0141893,-0.0191748,10.5981,8.88235,0,9.71334
19.4275,9.49243,0,0.547248,-0.0104502,-0.0191748,10.6622,8.15294,0,9.71182
19.4355,9.48798,0,0.547248,-0.00872452,-0.0191748,10.7401,7.84706,0,9.71182
19.4436,9.48346,0,0.547152,-0.00757403,-0.0191748,10.8088,7.35294,0,9.71029
19.4515,9.47902,0,0.547152,-0.00738228,-0.0192706,10.905,7.98824,0,9.71029
19.4595,9.47452,0,0.547056,-0.00613592,-0.0192706,10.9645,7.64706,0,9.70876
19.469,9.46997,0,0.547056,-0.00556068,-0.0193665,10.9874,7.38824,0,9.70876
19.4778,9.46426,0,0.54696,-0.00891626,-0.0193665,10.9645,7.64706,0,9.70723
19.4865,9.45915,0,0.546864,-0.0107379,-0.0193665,10.9004,7.43529,0,9.7057
19.4945,9.45457,0,0.546768,-0.0103544,-0.0192706,10.8454,7.77647,0,9.70417
19.5027,9.44992,0,0.546768,-0.00853277,-0.0192706,10.8317,8.02353,0,9.70417
19.5106,9.44534,0,0.546768,-0.00690291,-0.0192706,10.8042,8.14118,0,9.70417
19.5185,9.44069,0,0.546672,-0.00594418,-0.0192706,10.7722,8.09412,0,9.70265
19.5266,9.43603,0,0.546672,-0.00604005,-0.0192706,10.7309,7.23529,0,9.70265
19.5348,9.43123,0,0.546577,-0.00651942,-0.0191748,10.708,8.62353,0,9.70112
19.5435,9.42606,0,0.546577,-0.00632767,-0.0191748,10.6989,8.35294,0,9.70112
19.5515,9.42133,0,0.546577,-0.00594418,-0.0191748,10.7126,6.95294,0,9.70112
19.5594,9.41659,0,0.546577,-0.00536893,-0.0191748,10.7264,9.12941,0,9.70112
19.5678,9.41178,0,0.546577,-0.00517718,-0.0192706,10.763,8.77647,0,9.70112
19.5767,9.40645,0,0.546577,-0.00488956,-0.0192706,10.7309,7,0,9.70112
19.5856,9.40105,0,0.546577,-0.00575243,-0.0192706,10.7447,6.84706,0,9.70112
19.5958,9.39497,0,0.546481,-0.00517718,-0.0191748,10.7676,8.02353,0,9.69959
19.6046,9.38957,0,0.546481,-0.00469782,-0.0192706,10.7767,7.38824,0,9.69959
19.6127,9.3847,0,0.546481,-0.00412257,-0.0192706,10.8042,7.35294,0,9.69959
19.6213,9.37982,0,0.546481,-0.00373908,-0.0192706,10.8042,7.42353,0,9.69959
19.6297,9.37428,0,0.546481,-0.00345146,-0.0192706,10.7859,7.27059,0,9.69959
19.6377,9.36937,0,0.546481,-0.00316384,-0.0192706,10.7813,7.50588,0,9.69959
19.6457,9.36439,0,0.546385,-0.00306796,-0.0192706,10.7951,7.51765,0,9.69806
19.654,9.35931,0,0.546385,-0.00278034,-0.0192706,10.7859,7.63529,0,9.69806
19.6626,9.35385,0,0.546385,-0.00268447,-0.0192706,10.7676,7.03529,0,9.69806
19.6705,9.34886,0,0.546385,-0.00258859,-0.0192706,10.763,7.43529,0,9.69806
19.6785,9.34384,0,0.546385,-0.00249272,-0.0192706,10.763,6.51765,0,9.69806
19.6876,9.33811,0,0.546385,-0.00239685,-0.0192706,2.35412,7.27059,0,9.69806
19.6965,9.33248,0,0.546385,-0.00249272,-0.0191748,10.7172,7.87059,0,9.69806
19.7045,9.3274,0,0.546385,-0.00239685,-0.0192706,2.35412,6.68235,0,9.69806
19.7135,9.32226,0,0.546385,-0.00230097,-0.0191748,10.6943,7.72941,0,9.69806
19.7216,9.31647,0,0.546385,-0.00230097,-0.0191748,10.7035,7.96471,0,9.69806
19.7295,9.3114,0,0.546385,-0.00230097,-0.0191748,10.7172,8.28235,0,9.69806
19.7375,9.30624,0,0.546385,-0.0022051,-0.0192706,10.7264,6.98824,0,9.69806
19.746,9.30093,0,0.546385,-0.00201335,-0.0192706,10.7309,7.29412,0,9.69806
19.7547,9.29516,0,0.546385,-0.00191748,-0.0192706,10.7401,8.21176,0,9.69806
19.7635,9.28935,0,0.546289,-0.00191748,-0.0191748,10.7767,8.77647,0,9.69653
19.7715,9.28411,0,0.546289,-0.00191748,-0.0192706,10.7767,7.12941,0,9.69653
19.7796,9.27881,0,0.546289,-0.00172573,-0.0192706,10.7676,7.24706,0,9.69653
19.7875,9.27358,0,0.546289,-0.00201335,-0.0191748,10.7767,8.16471,0,9.69653
19.7956,9.26822,0,0.546289,-0.00210922,-0.0191748,10.7767,6.69412,0,9.69653
19.8036,9.26298,0,0.546289,-0.00210922,-0.0192706,10.763,6.95294,0,9.69653
