time,tau_ref_traj,t_ld ,q_gear_meas,dq_meas,q_spring_meas,tau_sensor,rt_current,tau_esti,tau_mod
3.68202,2.8766,-0.00171899,0.118212,-0.00076699,-0.0104502,2.25794,0.576471,-0.00171899,2.51628
3.69387,2.89188,-0.00176057,0.118212,0.00268447,-0.0104502,2.35412,3.15294,-0.00176057,2.51628
3.71203,2.90039,-0.00178373,0.118308,0.00268447,-0.0104502,-147.737,3.89412,-0.00178373,2.51831
3.72493,2.91652,-0.00182762,0.118308,0.00249272,-0.0104502,-147.801,0.176471,-0.00182762,2.51831
3.74585,2.92544,-0.0018519,0.118308,-0.00325971,-0.0102585,-147.971,3.01176,-0.0018519,2.51831
3.75858,2.94369,-0.00190155,0.118308,0.00134223,-0.0102585,2.11596,3.45882,-0.00190155,2.51831
3.77712,2.95198,-0.0019241,0.118404,0.00143811,-0.0102585,2.09306,3.84706,-0.0019241,2.52034
3.78932,2.96836,-0.0019687,0.118404,0.00134223,-0.0102585,2.11596,3.8,-0.0019687,2.52034
3.80689,2.97653,-0.00199093,0.118404,0.00124636,-0.0102585,2.14802,3.76471,-0.00199093,2.52034
3.81909,2.99231,-0.00203385,0.118404,0.00115049,-0.0102585,2.18924,3.82353,-0.00203385,2.52034
3.84158,3.00069,-0.00205667,0.118308,0.000287621,-0.0103544,2.2671,1.47059,-0.00205667,2.51831
3.85423,3.02027,-0.00210993,0.118308,-0.0040267,-0.0103544,2.20756,3.4,-0.00210993,2.51831
3.8722,3.02864,-0.00213272,0.118404,-0.0018216,-0.0103544,2.29,3.75294,-0.00213272,2.52034
3.88435,3.04423,-0.00217514,0.118404,-0.00153398,-0.0103544,2.30374,4.03529,-0.00217514,2.52034
3.90245,3.05241,-0.00219741,0.118404,-0.00143811,-0.0103544,2.27168,3.65882,-0.00219741,2.52034
3.91412,3.06827,-0.00224056,0.118404,-0.00134223,-0.0102585,2.25794,5.08235,-0.00224056,2.52034
3.93783,3.07686,-0.00226392,0.118404,0.000958738,-0.0103544,2.23504,3.67059,-0.00226392,2.52034
3.95705,3.09696,-0.00231863,0.118404,0.00143811,-0.0103544,2.25336,3.97647,-0.00231863,2.52034
3.97036,3.11295,-0.00236213,0.118404,0.00143811,-0.0103544,2.2213,3.97647,-0.00236213,2.52034
3.98822,3.12181,-0.00238626,0.1185,0.00134223,-0.0103544,2.20298,0.211765,-0.00238626,2.52238
4.0014,3.13779,-0.00242974,0.118404,0.00124636,-0.0102585,2.16634,3.4,-0.00242974,2.52034
4.02241,3.14609,-0.00245231,0.118404,0.00115049,-0.0102585,2.18466,3.94118,-0.00245231,2.52034
4.03461,3.16406,-0.00250122,0.118404,0.000191748,-0.0102585,2.1984,4.03529,-0.00250122,2.52034
4.05276,3.17264,-0.00252456,0.118404,-0.00153398,-0.0102585,2.1755,3.23529,-0.00252456,2.52034
4.06516,3.18887,-0.00256872,0.118404,-0.000575243,-0.0103544,2.24878,3.65882,-0.00256872,2.52034
4.08343,3.19697,-0.00259077,0.118404,-0.000383495,-0.0103544,2.28542,3.98824,-0.00259077,2.52034
4.09538,3.21284,-0.00263396,0.118404,-0.000383495,-0.0103544,2.29458,3.63529,-0.00263396,2.52034
4.11738,3.22102,-0.00265623,0.118404,-0.000383495,-0.0103544,2.28084,3.97647,-0.00265623,2.52034
4.12904,3.24006,-0.00270801,0.118404,-0.000287621,-0.0103544,2.26252,3.57647,-0.00270801,2.52034
4.14739,3.24822,-0.00273024,0.118404,-0.000287621,-0.0102585,2.20756,4.01176,-0.00273024,2.52034
