time,q_meas,q_gear_meas ,dq_meas,q_spring_meas,tau_current,tau_sensor
1.83994,2.4374,2.43788,-0.602087,-0.018983,4.58824,11.766
1.84794,2.43289,2.43328,-0.597294,-0.0188871,3.91765,11.7248
1.85601,2.42829,2.42858,-0.609853,-0.0188871,5.22353,11.6561
1.86404,2.42369,2.42388,-0.614072,-0.0187913,7.27059,11.6011
1.87201,2.41899,2.41918,-0.606498,-0.0187913,3.87059,11.6195
1.88113,2.41439,2.41477,-0.574476,-0.018983,4.65882,11.7019
1.88801,2.40979,2.41046,-0.613305,-0.0193665,7.45882,11.8027
1.89594,2.40509,2.40605,-0.604197,-0.0195583,6,11.9355
1.90394,2.40049,2.40126,-0.604197,-0.0195583,4.47059,12.0271
1.91245,2.39579,2.39637,-0.591541,-0.0194624,7.15294,12.1782
1.91998,2.39109,2.39148,-0.637944,-0.0194624,2.78824,12.3385
1.92794,2.38639,2.38678,-0.608319,-0.0195583,6.42353,12.4484
1.93594,2.3817,2.38208,-0.620783,-0.01975,8.94118,12.5767
1.94402,2.377,2.37738,-0.598828,-0.0199418,4.47059,12.7187
1.95195,2.3723,2.37259,-0.630562,-0.0200376,8.22353,12.8377
1.95994,2.3676,2.3678,-0.614839,-0.0202294,1.84706,12.9293
1.96794,2.36281,2.3631,-0.590966,-0.0204211,8.32941,13.0026
1.97612,2.35802,2.35878,-0.626344,-0.0209005,9,13.0759
1.98394,2.35332,2.35409,-0.620208,-0.0210922,5.47059,13.14
1.99194,2.34852,2.34939,-0.614263,-0.0210922,8.38824,13.1125
1.99994,2.34364,2.3444,-0.621358,-0.0209005,6.47059,13.0851
2.00801,2.33884,2.33942,-0.635356,-0.0207087,6.34118,12.9477
2.01594,2.33395,2.33443,-0.666227,-0.0207087,7.15294,12.9248
2.02394,2.32897,2.32945,-0.637657,-0.0207087,4.24706,12.8515
2.032,2.32408,2.32456,-0.650696,-0.0207087,6.92941,12.8011
2.03999,2.31909,2.31938,-0.652325,-0.0207087,8.18824,12.769
2.04794,2.31411,2.31449,-0.648011,-0.0207087,5.67059,12.8973
2.05601,2.30912,2.3095,-0.646477,-0.0208046,6.77647,12.9935
2.06532,2.30414,2.30481,-0.615222,-0.0211881,7.38824,13.1858
2.07201,2.29857,2.29925,-0.627494,-0.0213799,4.70588,13.369
2.08,2.29416,2.29474,-0.652996,-0.021284,2.88235,13.4881
2.08804,2.28908,2.28956,-0.672459,-0.0211881,8.41177,13.6484
2.09607,2.2841,2.28429,-0.649929,-0.0211881,9.37647,13.7858
2.10404,2.27902,2.2793,-0.652901,-0.0214757,9.07059,13.9507
2.11193,2.27403,2.27432,-0.648874,-0.0217634,5.32941,14.0881
2.11993,2.26895,2.26924,-0.665652,-0.0218592,7.89412,14.1156
2.12799,2.26387,2.26406,-0.663734,-0.0219551,10.1294,14.2346
2.136,2.25869,2.25888,-0.651462,-0.022051,11.2941,14.2804
2.14393,2.25351,2.25409,-0.654914,-0.0223386,11.2588,2.35412
2.15193,2.24843,2.24901,-0.669774,-0.0226262,9.17647,14.3308
2.16002,2.24326,2.24402,-0.644368,-0.0226262,7.69412,14.285
2.16793,2.23808,2.23865,-0.65779,-0.0224345,7.82353,14.3033
2.17594,2.2328,2.23319,-0.705631,-0.0221468,9.49412,14.2804
2.18394,2.22763,2.22792,-0.662584,-0.0222427,7.83529,14.3125
2.19202,2.22245,2.22264,-0.660091,-0.0222427,5.92941,14.3308
2.19999,2.21794,2.21833,-0.687032,-0.0223386,9.15294,14.2988
2.20795,2.21258,2.21286,-0.701892,-0.0222427,10.2588,14.3354
2.21594,2.2073,2.2074,-0.689429,-0.0222427,9.31765,14.3675
2.22399,2.20203,2.20232,-0.679074,-0.0224345,8.81176,14.4682
2.23193,2.19676,2.19724,-0.698057,-0.0226262,8.78824,14.6194
2.23993,2.19139,2.19215,-0.713109,-0.0227221,10.4118,14.6606
2.24843,2.18611,2.1865,-0.686265,-0.0225303,9,14.8255
2.25601,2.18151,2.18161,-0.677348,-0.0223386,4.65882,14.9354
2.26393,2.17547,2.17557,-0.717232,-0.0225303,4.4,14.972
2.27193,2.1702,2.1703,-0.697386,-0.0227221,5.37647,15.0682
2.28005,2.16473,2.16502,-0.687223,-0.022818,9.57647,15.0636
2.28796,2.15937,2.15937,-0.718958,-0.022818,11.2588,15.1827
2.29593,2.1539,2.154,-0.691346,-0.0229138,12.6706,15.2377
2.30394,2.14853,2.14882,-0.698632,-0.0232015,8.68235,15.3155
2.31207,2.14307,2.14374,-0.696331,-0.0234891,6.65882,15.3018
2.31995,2.1377,2.13837,-0.715219,-0.023585,7.35294,15.4621
2.328,2.13233,2.13252,-0.739666,-0.0233932,9.77647,15.5628
2.33593,2.12696,2.12686,-0.690962,-0.0232015,11.3647,15.5995
2.34404,2.1215,2.1215,-0.714356,-0.0232973,10.5059,15.6086
2.35194,2.11603,2.11613,-0.708987,-0.0233932,5.63529,15.5674
2.35993,2.11047,2.11057,-0.773702,-0.0232973,10.8471,15.5216
2.36793,2.10491,2.10491,-0.726819,-0.0232015,9.47059,15.5354
2.37599,2.09935,2.09944,-0.715506,-0.0232015,8.6,15.4758
2.38394,2.09369,2.09408,-0.700454,-0.0233932,10.7412,15.4712
2.39194,2.08813,2.08861,-0.696236,-0.023585,4.65882,15.517
2.39994,2.08247,2.08276,-0.725573,-0.0234891,9.76471,15.6086
2.40798,2.07682,2.07691,-0.769962,-0.0232015,5.15294,15.6499
2.41594,2.07116,2.07116,-0.72634,-0.0232973,9.14118,15.714
2.42394,2.06541,2.0656,-0.706973,-0.023585,6.69412,15.7689
2.43245,2.05966,2.05985,-0.746857,-0.0237767,12.3529,15.8743
2.43999,2.054,2.0541,-0.713397,-0.0238726,7.70588,16.0895
2.44794,2.04834,2.04854,-0.751938,-0.0240643,11.3059,16.2865
2.45594,2.04269,2.04317,-0.74446,-0.0245437,5.64706,16.4468
2.46406,2.03703,2.0378,-0.755486,-0.0249272,10.2706,16.543
2.47198,2.03137,2.03176,-0.731996,-0.0249272,7.10588,16.6391
2.47994,2.02562,2.02581,-0.734489,-0.0246396,12.3294,16.6849
2.48794,2.01987,2.01997,-0.778495,-0.0244478,9.12941,16.6575
2.49601,2.01412,2.01412,-0.767757,-0.0245437,9.92941,16.6758
2.50394,2.00836,2.00846,-0.789521,-0.0245437,11.5294,16.63
2.51194,2.00252,2.00252,-0.735831,-0.0244478,9.28235,16.5475
2.51994,1.99667,1.99686,-0.751651,-0.0243519,11.2235,16.543
2.528,1.99092,1.9913,-0.734777,-0.0247354,11.4824,16.4834
2.53594,1.98497,1.98574,-0.779358,-0.0249272,6.71765,16.401
2.54395,1.97912,1.9797,-0.774852,-0.0248313,6.45882,16.3689
2.55194,1.97318,1.97356,-0.765073,-0.0245437,11.3412,16.3643
2.55999,1.96714,1.96743,-0.776674,-0.0244478,12.0588,16.3094
2.56794,1.96119,1.96139,-0.800642,-0.0244478,11.0824,16.3185
2.576,1.95525,1.95544,-0.801026,-0.0244478,10.6235,16.3964
2.58404,1.94921,1.9494,-0.756732,-0.0245437,8.44706,16.5384
2.59201,1.94307,1.94336,-0.790192,-0.0247354,8.22353,16.6941
2.6,1.93713,1.93751,-0.7993,-0.0251189,6.50588,16.8956
2.60803,1.93119,1.93167,-0.792301,-0.0255024,5.32941,17.1292
2.61703,1.92524,1.92572,-0.777345,-0.0255024,9.49412,17.3719
2.62499,1.91853,1.91872,-0.789425,-0.0254066,12.4941,17.5368
2.63295,1.91249,1.91239,-0.782522,-0.0254066,12.5882,17.5735
2.641,1.90645,1.90635,-0.837554,-0.0255024,9.27059,17.6376
2.64902,1.90041,1.90041,-0.808216,-0.0254066,8.85882,17.6467
2.65701,1.89427,1.89427,-0.786357,-0.0254066,8.82353,17.5643
2.66493,1.88804,1.88833,-0.794219,-0.0255983,8.74118,17.459
2.67294,1.88191,1.88229,-0.832472,-0.0256942,10.7412,17.2941
2.68102,1.87568,1.87625,-0.805148,-0.0256942,12.2118,17.1842
2.68894,1.86954,1.86983,-0.882327,-0.0254066,11.3647,17.1475
2.69693,1.86331,1.8634,-0.843785,-0.0252148,12.3294,17.1063
2.70494,1.85717,1.85717,-0.871589,-0.0251189,12.5765,17.0284
2.71301,1.85104,1.85104,-0.761813,-0.0252148,11.8824,17.1109
2.72095,1.8449,1.845,-0.810134,-0.0254066,11.9882,17.2895
2.72894,1.83876,1.83867,-0.807257,-0.0255024,10.4118,17.5002
2.73694,1.83272,1.83292,-0.766319,-0.0259818,10.8235,17.6788
2.74501,1.82659,1.82697,-0.810038,-0.0262694,9.58823,17.8025
2.75299,1.82036,1.82064,-0.793164,-0.0261735,7.97647,17.8895
2.76093,1.81412,1.81412,-0.843114,-0.0257901,8.37647,17.9444
2.76901,1.80799,1.8077,-0.818666,-0.0256942,9.64706,17.9582
2.77702,1.80185,1.80176,-0.863344,-0.0257901,6.68235,17.9857
2.78494,1.79562,1.79543,-0.818283,-0.0258859,10.1529,17.8712
2.79295,1.78929,1.7891,-0.818379,-0.0257901,12,17.8162
2.80147,1.78297,1.78297,-0.817804,-0.0259818,10.7882,17.7658
2.80903,1.77673,1.77712,-0.814256,-0.0262694,10.8353,17.6696
2.81694,1.77041,1.77088,-0.827774,-0.0263653,6.07059,17.5872
